code,name,id,dis,typeTags,referencesTags,isAnalytics,kind,roots,unit
PRECHWT,Primary Loop Entering Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,primaryLoop|entering|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
PRECWT,Primary Loop Entering Condenser Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.",<NAME> + - + <INTEGER>,primaryLoop|entering|condenser|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,CWPL|HXW,temperature
PREHWT,Primary Entering Hot Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.","Primary Entering Hot Water Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Primary Entering Hot Water Temperature-1, Primary Entering Hot Water Temperature-2, etc.",primaryLoop|entering|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,HWPL,temperature
PRHWDPR,Primary Loop Hot Water Differential Pressure,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,primaryLoop|hot|water|delta|pressure|sensor,equipRef|deviceRef,FALSE,Number,,pressure
PRHWDPRSP,Primary Loop Hot Water Differential Pressure Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,primaryLoop|hot|water|delta|pressure|sp,equipRef|deviceRef,FALSE,Number,,pressure
PRKSPACT,Parking Space Active,Defines the unique identifier of an entity in system using a Ref value type,"Parking Space Active or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Parking Space Active-1, Parking Space Active-2, etc.",active|sensor,equipRef|deviceRef|siteRef|spaceRef,TRUE,Bool,,
PRKSPST,Parking Space Status,Defines the unique identifier of an entity in system using a Ref value type,"Parking Space Status or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Parking Space Status-1, Parking Space Status-2, etc.",sensor|occ,equipRef|deviceRef|siteRef|spaceRef,TRUE,Bool,,
PRLCHWT,Primary Loop Leaving Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,primaryLoop|leaving|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
PRLCHWTSP,Primary Loop Leaving Chilled Water Temperature Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,primaryLoop|chilled|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,,temperature
PRLCWT,Primary Loop Leaving Condenser Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.",<NAME> + - + <INTEGER>,primaryLoop|leaving|condenser|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,CWPL|HXW,temperature
PRLCWTSP,Primary Loop Leaving Condenser Water Temperature Setpoint,,<NAME> + - + <INTEGER>,primaryLoop|condenser|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,CWPL|HXW,temperature
PRLENCMD,Primary Loop Enable Command,"CMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : CMD-1, CMD-2, etc.",<NAME> + - + <INTEGER>,primaryLoop|enable|cmd,deviceRef|equipRef,TRUE,Bool,CWPL,
PRLHWT,Primary Leaving Hot Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.","Primary Leaving Hot Water Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Primary Leaving Hot Water Temperature-1, Primary Leaving Hot Water Temperature-2, etc.",primaryLoop|leaving|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,HWPL,temperature
PRLHWTSP,Primary Leaving Hot Water Temperature Setpoint,,"Primary Leaving Hot Water Temperature Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Primary Leaving Hot Water Temperature Setpoint-1, Primary Leaving Hot Water Temperature Setpoint-2, etc.",primaryLoop|hot|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,HWPL,temperature
PRREQ,Pressure Requests,,<NAME> + - + <INTEGER>,pressure|sp|request,equipRef,FALSE,Number,,
PRTERR,Port Error Status,Defines the unique identifier of an entity in system using a Ref value type,"EPRTERR or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : EPRTERR-1, EPRTERR-2, etc.",port|fault|sensor,equipRef|deviceRef,FALSE,Str,,
PSPCMD,Pump Speed Command,,<NAME> + - + <INTEGER>,cmd|speed|pump,equipRef,FALSE,,BCP|BFWP|CWP|PCWP|SCWP|CHWP|PCHWP|SCHWP|TCHWP|CNP|CP|HWP|PHWP|SHWP|THWP|SEPP|FP|BSP|RCP|SEP|SMPP,
PSSCMD,Pump Run Command,"CMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : CMD-1, CMD-2, etc.","Pump Run Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Pump Run Command-1, Pump Run Command-2, etc.",run|pump|cmd,deviceRef|equipRef,TRUE,Bool,BCP|BFWP|CWP|PCWP|SCWP|CHWP|PCHWP|SCHWP|TCHWP|CNP|CP|HWP|PHWP|SHWP|THWP|SEPP|FP|BSP|RCP|SEP|SMPP,
PSSST,Pump Run Status,"ST or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : ST-1, ST-2, etc.","Pump Run Status or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Pump Run Status-1, Pump Run Status-2, etc.",pump|state|run|sensor,deviceRef|equipRef,FALSE,Bool,BCP|BFWP|CWP|PCWP|SCWP|CHWP|PCHWP|SCHWP|TCHWP|CNP|CP|HWP|PHWP|SHWP|THWP|SEPP|FP|BSP|RCP|SEP|SMPP,
PWRDMD,Power Demand,"PWRDMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : PWRDMD-1, PWRDMD-2, etc.","Power Demand or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Power Demand-1, Power Demand-2, etc.",ac|demand|elec|sensor|total,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,EM,Power
PWREXP,Exported Active Power,"PWREXP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : PWREXP-1, PWREXP-2, etc.","Exported Active Power or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Exported Active Power-1, Exported Active Power-2, etc.",ac|active|elec|power|export|sensor,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,,Power
RACO2,Return Air CO2,"RACO2 or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RACO2-1, RACO2-2, etc.","Return Air CO2 or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air CO2-1, Return Air CO2-2, etc.",return|air|co2|sensor,equipRef|deviceRef|dischargeEquipRef|inletEquipRef,TRUE,Number,,ppm
RACO2SP,Return Air CO2 Setpoint,,<NAME> + - + <INTEGER>,return|air|co2|sp,equipRef,FALSE,Number,,"concentration (ppm, ...)"
RACTSP,Return Air Cooling Temperature Setpoint,"RACTSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RACTSP-1, RACTSP-2, etc.","Return Air Cooling Temperature Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Cooling Temperature Setpoint-1, Return Air Cooling Temperature Setpoint-2, etc.",return|cooling|air|temp|sp,equipRef,FALSE,Number,,temperature
RADCMD,Return Air Damper Command,"RADCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RADCMD-1, RADCMD-2, etc.","Return Air Damper Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Damper Command-1, Return Air Damper Command-2, etc.",air|return|damper|cmd,equipRef,FALSE,Number,ACU|AHU|AHUDFVCOEC|AHUDFVCOECEFV|AHUDFVCOECPH|AHUDFVCOECPHEFV|DOAS|RTU|RAV,percentage
RADFBK,Return Air Damper Feedback,"RADFBK or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RADFBK-1, RADFBK-2, etc.","Return Air Damper Feedback or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Damper Feedback-1, Return Air Damper Feedback-2, etc.",return|air|damper|sensor,,FALSE,Number,,
RADRHSP,Return Air Dehumidification Humidity Setpoint,"RADRHSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RADRHSP-1, RADRHSP-2, etc.","Return Air Dehumidification Humidity Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Dehumidification Humidity Setpoint-1, Return Air Dehumidification Humidity Setpoint-2, etc.",return|dehumidify|humidity|sp|air,equipRef,FALSE,Number,,RH%
RADVCMD,Radiator Valve Command,"RADVCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RADVCMD-1, RADVCMD-2, etc.","Radiator Valve Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Radiator Valve Command-1, Radiator Valve Command-2, etc.",heat|hot|perimeterHeat|water|valve|cmd,equipRef,FALSE,Number,VAV,
RADWP,Return Air Dew Point,,<NAME> + - + <INTEGER>,return|air|dewPoint|sensor,,FALSE,Number,,temperature
RAENTH,Return Air Enthalpy,,<NAME> + - + <INTEGER>,return|air|enthalpy|sensor,,FALSE,Number,,enthalpy
RAFLW,Return Air Flow,"RAFLW or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAFLW-1, RAFLW-2, etc.","Return Air Flow or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Flow-1, Return Air Flow-2, etc.",return|air|flow|sensor,deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,AHU|RTU|RAV,volumetric flow
RAFLWSP,Return Air Flow Setpoint,"RAFLWSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAFLWSP-1, RAFLWSP-2, etc.","Return Air Flow Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Flow Setpoint-1, Return Air Flow Setpoint-2, etc.",return|air|flow|sp,equipRef,FALSE,Number,ACU|AHU|RTU|RAV,volumetric flow
RAHRHSP,Return Air Humidification Humidity Setpoint,"RAHRHSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAHRHSP-1, RAHRHSP-2, etc.","Return Air Humidification Humidity Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Humidification Humidity Setpoint-1, Return Air Humidification Humidity Setpoint-2, etc.",return|humidify|humidity|sp|air,equipRef,FALSE,Number,,RH%
RAHTSP,Return Air Heating Temperature Setpoint,"RAHTSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAHTSP-1, RAHTSP-2, etc.","Return Air Heating Temperature Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Heating Temperature Setpoint-1, Return Air Heating Temperature Setpoint-2, etc.",return|heating|air|temp|sp,equipRef,FALSE,Number,,temperature
RARH,Return Air Rel Humidity,"RARH or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RARH-1, RARH-2, etc.","Return Air Rel Humidity or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Rel Humidity-1, Return Air Rel Humidity-2, etc.",return|air|humidity|sensor,deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,ACU|AHU|CRAC|CRAH|DOAS|RTU|HP,percentage
RARHSP,Return Air Humidity Setpoint,"RARHSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RARHSP-1, RARHSP-2, etc.","Return Air Humidity Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Humidity Setpoint-1, Return Air Humidity Setpoint-2, etc.",return|humidity|sp|air,equipRef,FALSE,Number,DOAS,RH%
RAT,Return Air Temperature,"RAT or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAT-1, RAT-2, etc.","Return Air Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Temperature-1, Return Air Temperature-2, etc.",return|air|temp|sensor,deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,ACU|AHU|AHUDFVCOEC|AHUDFVCOECEFV|AHUDFVCOECPH|AHUDFVCOECPHEFV|AHUWSHPDZ|AHUWSHP|CRAC|CRAH|DOAS|RTU|HP|HPZC|MAU|FCU|FCUZCCOD,temperature
RATSP,Return Air Temperature Setpoint,"RATSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RATSP-1, RATSP-2, etc.","Return Air Temperature Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Air Temperature Setpoint-1, Return Air Temperature Setpoint-2, etc.",return|air|temp|sp,equipRef,FALSE,Number,ACU|AHU|RTU,temperature
REACENE,Total Reactive Energy,"REACENE or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : REACENE-1, REACENE-2, etc.","Total Reactive Energy or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Total Reactive Energy-1, Total Reactive Energy-2, etc.",ac|elec|energy|reactive|sensor|total,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,PDU|EM|UPS,Reactive Energy
REACPWR,Reactive Power,"RAPWR or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RAPWR-1, RAPWR-2, etc.","Reactive Power or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Reactive Power-1, Reactive Power-2, etc.",ac|elec|power|reactive|sensor|total,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,EM,Reactive Power
REFCMD,Refrig Exhaust Fan,"REFCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : REFCMD-1, REFCMD-2, etc.","Refrig Exhaust Fan or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Refrig Exhaust Fan-1, Refrig Exhaust Fan-2, etc.",exhaust|refrig|fan|run|cmd,equipRef,FALSE,Bool,CHWPL,
REGCARCALL,Registered Car Calls,"REGCARCALL or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : REGCARCALL-1, REGCARCALL-2, etc.","Registered Car Calls or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Registered Car Calls-1, Registered Car Calls-2, etc.",car|sp|call,equipRef,FALSE,,ELV,
RES,Resolution,Defines the unique identifier of an entity in system using a Ref value type,"Resolution or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Resolution-1, Resolution-2, etc.",sensor|resolution,equipRef|deviceRef,FALSE,Number,CAM,
REVVCMD,Reversing Valve Command,"REVVCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : REVVCMD-1, REVVCMD-2, etc.","Reversing Valve Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Reversing Valve Command-1, Reversing Valve Command-2, etc.",reversing|valve|cmd,equipRef,FALSE,Number,ACU|AHU|AHUWSHPDZ|AHUWSHP|RTU|HPZC,
RFALRMH,Refrigerant Concentration Level Alarm High,,<NAME> + - + <INTEGER>,refrig|concentration|high|alarm|sensor,equipRef|deviceRef,FALSE,Bool,,
RFCMD,Return Fan Command,"RFCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RFCMD-1, RFCMD-2, etc.","Return Fan Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Fan Command-1, Return Fan Command-2, etc.",return|fan|run|cmd,equipRef,FALSE,Bool,ACU|AHU|RTU,
RFDCMD,Relief Damper Command,"RFDCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RFDCMD-1, RFDCMD-2, etc.","Relief Damper Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Relief Damper Command-1, Relief Damper Command-2, etc.",air|relief|damper|cmd,equipRef,FALSE,Number,ACU|AHU|RTU,percentage
RFSPCMD,Return Fan Speed Command,,<NAME> + - + <INTEGER>,return|cmd|speed|fan,equipRef,FALSE,,,
RFST,Return Fan Status,"RFST or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RFST-1, RFST-2, etc.","Return Fan Status or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Return Fan Status-1, Return Fan Status-2, etc.",return|fan|run|sensor,deviceRef|equipRef,FALSE,Bool,AHU|RTU,
RHV,Reheat Valve Position,"RHV or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RHV-1, RHV-2, etc.","Reheat Valve Position or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Reheat Valve Position-1, Reheat Valve Position-2, etc.",reheat|valve|sensor,equipRef,FALSE,Number,VAV,
RHVCMD,Reheat Valve Command,"RHVCMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RHVCMD-1, RHVCMD-2, etc.","Reheat Valve Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Reheat Valve Command-1, Reheat Valve Command-2, etc.",reheat|valve|cmd,equipRef,FALSE,Number,VAV,
RLAPCT,Percent RLA,,<NAME> + - + <INTEGER>,current|sensor|rla,equipRef,FALSE,Number,,percentage
RLPWR,Real Power,"RLPWR or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RLPWR-1, RLPWR-2, etc.","Real Power or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Real Power-1, Real Power-2, etc.",ac|active|elec|power|sensor|total,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,PDU|FCUVRFZC|LT|EM|UPS|LCM,Power
RLPWRA,Real Power Phase A,"RLPWRA or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RLPWRA-1, RLPWRA-2, etc.","Real Power Phase A or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Real Power Phase A-1, Real Power Phase A-2, etc.",ac|active|elec|phase|power|sensor,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,PDU|EM|UPS,Power
RLPWRB,Real Power Phase B,"RLPWRB or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RLPWRB-1, RLPWRB-2, etc.","Real Power Phase B or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Real Power Phase B-1, Real Power Phase B-2, etc.",ac|active|elec|phase|power|sensor,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,PDU|EM|UPS,Power
RLPWRC,Real Power Phase C,"RLPWRC or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : RLPWRC-1, RLPWRC-2, etc.","Real Power Phase C or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Real Power Phase C-1, Real Power Phase C-2, etc.",ac|active|elec|phase|power|sensor,equipRef|deviceRef|siteRef|spaceRef,TRUE,Number,PDU|EM|UPS,Power
RMRH,Room Relative Humidity,,"Room Relative Humidity or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Room Relative Humidity-1, Room Relative Humidity-2, etc.",room|air|humidity|sensor,spaceRef|deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,,percentage
RMTEMP,Room Temperature,,"Room Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Room Temperature-1, Room Temperature-2, etc.",room|air|temp|sensor,spaceRef|deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,,temperature
RNTM,Runtime,,<NAME> + - + <INTEGER>,run|duration,,FALSE,Number,GEN,
RWFLW,Return Water Flow,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",leaving|water|flow|sensor,equipRef,FALSE,Number,CHB,flow
SBCDAFLWMNSP,Standby Cold Deck Air Flow Min Setpoint,"SBCDAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBCDAFLWMNSP-1, SBCDAFLWMNSP-2, etc.","Standby Cold Deck Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Cold Deck Air Flow Min Setpoint-1, Standby Cold Deck Air Flow Min Setpoint-2, etc.",coldDeck|min|standby|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
SBCDAFLWMXSP,Standby Cold Deck Air Flow Max Setpoint,"SBCDAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBCDAFLWMXSP-1, SBCDAFLWMXSP-2, etc.","Standby Cold Deck Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Cold Deck Air Flow Max Setpoint-1, Standby Cold Deck Air Flow Max Setpoint-2, etc.",coldDeck|max|standby|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
SBCRFET,Subcooler Refrigerant Entering Temperature,,,refrig|subcooler|entering|temp|sensor,equipRef,FALSE,Number,VRFOUACHP|VRFOUACHR|VRFOUWCHP|VRFOUWCHR,temperature
SBCRFLT,Subcooler Refrigerant Leaving Temperature,,,refrig|subcooler|leaving|temp|sensor,equipRef,FALSE,Number,VRFOUACHP|VRFOUACHR|VRFOUWCHP|VRFOUWCHR,temperature
SBHDAFLWMNSP,Standby Hot Deck Air Flow Min Setpoint,"SBHDAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBHDAFLWMNSP-1, SBHDAFLWMNSP-2, etc.","Standby Hot Deck Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Hot Deck Air Flow Min Setpoint-1, Standby Hot Deck Air Flow Min Setpoint-2, etc.",hotDeck|min|standby|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
SBHDAFLWMXSP,Standby Hot Deck Air Flow Max Setpoint,"SBHDAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBHDAFLWMXSP-1, SBHDAFLWMXSP-2, etc.","Standby Hot Deck Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Hot Deck Air Flow Max Setpoint-1, Standby Hot Deck Air Flow Max Setpoint-2, etc.",hotDeck|max|standby|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
SBIAFLWCLMNSP,Standby Cooling Air Flow Min Setpoint,"SBIAFLWCLMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWCLMNSP-1, SBIAFLWCLMNSP-2, etc.","Standby Cooling Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Cooling Air Flow Min Setpoint-1, Standby Cooling Air Flow Min Setpoint-2, etc.",min|inlet|standby|cooling|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVRH,volumetric flow
SBIAFLWCLMXSP,Standby Cooling Air Flow Max Setpoint,"SBIAFLWCLMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWCLMXSP-1, SBIAFLWCLMXSP-2, etc.","Standby Cooling Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Cooling Air Flow Max Setpoint-1, Standby Cooling Air Flow Max Setpoint-2, etc.",cooling|inlet|max|standby|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVRH,volumetric flow
SBIAFLWHTMNSP,Standby Heating Air Flow Min Setpoint,"SBIAFLWHTMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWHTMNSP-1, SBIAFLWHTMNSP-2, etc.","Standby Heating Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Heating Air Flow Min Setpoint-1, Standby Heating Air Flow Min Setpoint-2, etc.",heating|inlet|min|standby|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVEH|VAVHO|VAVRH,volumetric flow
SBIAFLWHTMXSP,Standby Heating Air Flow Max Setpoint,"SBIAFLWHTMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWHTMXSP-1, SBIAFLWHTMXSP-2, etc.","Standby Heating Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Heating Air Flow Max Setpoint-1, Standby Heating Air Flow Max Setpoint-2, etc.",heating|inlet|max|standby|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVEH|VAVHO|VAVRH,volumetric flow
SBIAFLWMNSP,Standby Air Flow Min Setpoint,"SBIAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWMNSP-1, SBIAFLWMNSP-2, etc.","Standby Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Air Flow Min Setpoint-1, Standby Air Flow Min Setpoint-2, etc.",inlet|min|standby|air|flow|sp,equipRef,FALSE,Number,VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVHO|VAVRH|VAVV,volumetric flow
SBIAFLWMXSP,Standby Air Flow Max Setpoint,"SBIAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBIAFLWMXSP-1, SBIAFLWMXSP-2, etc.","Standby Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Air Flow Max Setpoint-1, Standby Air Flow Max Setpoint-2, etc.",inlet|max|standby|air|flow|sp,equipRef,FALSE,Number,VAVV,volumetric flow
SBZTCLSP,Standby Zone Temperature Cooling Setpoint,"SBZTCLSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBZTCLSP-1, SBZTCLSP-2, etc.","Standby Zone Temperature Cooling Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Zone Temperature Cooling Setpoint-1, Standby Zone Temperature Cooling Setpoint-2, etc.",cooling|standby|zone|air|temp|sp,equipRef,FALSE,Number,AHUWSHPDZ|AHUWSHP|EF|CHB|HP|MAU|FCUDACO|FCUVRFZC|FCUZC|FCUZCCO|FCUZCCOD|VAV|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVPD|VAVPDRH|VAVRH|SAV|SAVCO|SAVRH,temperature
SBZTHTSP,Standby Zone Temperature Heating Setpoint,"SBZTHTSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : SBZTHTSP-1, SBZTHTSP-2, etc.","Standby Zone Temperature Heating Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Standby Zone Temperature Heating Setpoint-1, Standby Zone Temperature Heating Setpoint-2, etc.",heating|standby|zone|air|temp|sp,equipRef,FALSE,Number,AHUWSHPDZ|AHUWSHP|CHB|HP|MAU|RADFE|FCUVRFZC|FCUZC|FCUZCHOE|VAV|VAVEH|VAVFPS|VAVFPP|VAVHO|VAVPD|VAVPDRH|VAVRH|SAVRH,temperature
SCCHWDPR,Secondary Loop Chilled Water Differential Pressure,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|chilled|water|delta|pressure|sensor,equipRef|deviceRef,FALSE,Number,,pressure
SCCHWDPRSP,Secondary Loop Chilled Water Differential Pressure Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|chilled|water|delta|pressure|sp,equipRef|deviceRef,FALSE,Number,,pressure
SCCWHXBYPVCMD,Secondary Loop Condenser Water Heat Exchanger Bypass Valve Command,,<NAME> + - + <INTEGER>,secondaryLoop|condenser|water|heatExchanger|bypass|valve|cmd,equipRef,FALSE,Number,CWPL,
